# Creation date: Tue Apr 22 11:17:26 2025
####################################### 
# PHOTOMETRIC REDSHIFT with OPTIONS   # 
# Config file            : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/config_file.para
# CAT_IN                 : /home/hallouin/Documents/thall_2025/lephare/simulation_catalogs/buzzard_base/Shuffle_Buzzard_training_file.dat
# CAT_OUT                : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/TRAINING_CAT_5000.out
# CAT_LINES              : 1 5000
# PARA_OUT               : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/output.para
# INP_TYPE               : M
# CAT_FMT[0:MEME 1:MMEE] : 1
# CAT_MAG                : AB
# ZPHOTLIB               : buzzard_mags 
# FIR_LIB                : 
# FIR_LMIN               : 7.000000
# FIR_CONT               : -1.000000
# FIR_SCALE              : -1.000000
# FIR_FREESCALE          : YES
# FIR_SUBSTELLAR         : NO
# ERR_SCALE              : 0.000000 
# ERR_FACTOR             : 1.500000 
# GLB_CONTEXT            : 0
# FORB_CONTEXT           : -1
# DZ_WIN                 : 1.000000
# MIN_THRES              : 0.020000
# MAG_ABS                : -24.000000 -5.000000
# MAG_ABS_AGN            : -30.000000 -10.000000
# MAG_REF                : 2
# NZ_PRIOR               : -2 -2
# Z_INTERP               : YES
# Z_METHOD               : BEST
# PROB_INTZ              : 0.000000 
# MABS_METHOD            : 1
# MABS_CONTEXT           : 33556478 
# MABS_REF               : 10 
# AUTO_ADAPT             : YES
# ADAPT_BAND             : 4
# ADAPT_LIM              : 1.500000 23.000000
# ADAPT_ZBIN             : 0.010000 6.000000
# ZFIX                   : NO
# SPEC_OUT               : save_spec
# CHI_OUT                : NO
# PDZ_OUT                : test
####################################### 
# Offsets from auto-adapt: 0.042989585745065284,-0.0006165267043378719,-0.0021406715295242407,0.0035866669364388315,0.006062724835594224,-0.026013763042950444
# Offsets from auto-adapt: 0.042990,-0.000617,-0.002141,0.003587,0.006063,-0.026014,
# Format: 
# IDENT 1 Z_BEST 2 Z_BEST68_LOW 3 Z_BEST68_HIGH 4 Z_BEST99_LOW 5 Z_BEST99_HIGH 6 Z_MED 7 Z_MODE 8 CHI_BEST 9 MOD_BEST 10 EXTLAW_BEST 11 EBV_BEST 12 PDZ_BEST 13 SCALE_BEST 14 MAG_OBS()15-20 ERR_MAG_OBS()21-26 MAG_ABS()27-32 EMAG_ABS()33-38 ZSPEC 39
# Format topcat: 
# IDENT  Z_BEST  Z_BEST68_LOW  Z_BEST68_HIGH  Z_BEST99_LOW  Z_BEST99_HIGH  Z_MED  Z_MODE  CHI_BEST  MOD_BEST  EXTLAW_BEST  EBV_BEST  PDZ_BEST  SCALE_BEST  MAG_OBS0  MAG_OBS1  MAG_OBS2  MAG_OBS3  MAG_OBS4  MAG_OBS5  ERR_MAG_OBS0  ERR_MAG_OBS1  ERR_MAG_OBS2  ERR_MAG_OBS3  ERR_MAG_OBS4  ERR_MAG_OBS5  MAG_ABS0  MAG_ABS1  MAG_ABS2  MAG_ABS3  MAG_ABS4  MAG_ABS5  EMAG_ABS0  EMAG_ABS1  EMAG_ABS2  EMAG_ABS3  EMAG_ABS4  EMAG_ABS5  ZSPEC 
         393235            1.009       0.9603       1.0636       0.1294       1.3560       1.0228       1.0024    2.38975e+00     64      0        0.000    9.90000e+01    1.14645e-01     26.824     26.430     25.510     24.976     24.457     24.218      0.609      0.118      0.052      0.059      0.075      0.196    -18.37106    -19.10107    -19.43616    -19.55735    -19.64819    -19.73655       0.05271       0.09643       0.78178       1.41245       1.74128       1.97949        0.99144 
          82981           0.0635       0.0594       0.0632       0.0563       0.0891       0.0632       0.0605    5.32483e+00     82      0        0.000    9.90000e+01    9.04918e-04     24.014     23.348     23.093     22.856     22.902     22.847      0.055      0.011      0.009      0.012      0.019      0.050    -13.36475    -13.93749    -14.25262    -14.25832    -14.29506    -14.42159       1.12441       0.32538       0.11404       0.21966       0.08615       0.18771        0.09702 
         109902           0.4992       0.3856       0.6093       0.2838       0.9962       0.5894       0.5242    5.16892e+00      1      0        0.000    9.90000e+01    6.84091e-03     29.240     29.760     27.060     26.381     26.198     25.757      2.440      0.572      0.198      0.210      0.337      0.751    -13.96556    -15.22329    -15.94230    -16.36251    -16.63643    -16.90041       0.73927       0.21383      -1.00000      -1.00000      -1.00000      -1.00000        0.57487 
         385147            1.481       0.0100       1.9493       0.0100       2.0000       0.9482       0.6830    6.39473e-01     64      0        0.000    9.90000e+01    6.70459e-02     98.957     28.000     27.670     26.779     26.852     25.902      1.416      0.496      0.311      0.302      0.439      1.026    -17.78755    -18.47780    -18.81289    -18.93408    -19.02492    -19.11328      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        0.87055 
          55595           0.9014       0.8642       0.9406       0.8251       0.9884       0.9070       0.9037    6.47048e+00      3      0        0.000    9.90000e+01    3.98795e-01     29.587     27.185     25.433     24.360     23.492     23.103      1.145      0.239      0.049      0.035      0.031      0.061    -18.32355    -19.72148    -20.48926    -20.83858    -21.05788    -21.27395       0.36970       0.10671       0.65386       1.29587       1.62255       1.86935        0.99261 
         134464            0.739       0.0100       1.0343       0.0100       2.0000       0.8401       0.6351    8.95951e-01     80      0        0.000    9.90000e+01    4.57495e-03     28.343     28.176     27.879     26.914     27.210     26.368      2.512      0.766      0.375      0.346      0.482      1.071    -15.05036    -15.63802    -15.91379    -16.03036    -16.09544    -16.15045      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        0.86373 
          18679           0.5714       0.0100       0.7097       0.0100       2.0000       0.4576       0.1459    6.19341e-01     84      0        0.000    9.90000e+01    7.74991e-03     26.715     26.771     26.223     25.849     25.752     25.124      1.031      0.209      0.087      0.125      0.211      0.517    -15.71595    -16.23603    -16.55293    -16.59311    -16.70028    -16.83810       0.39766       0.02807      -1.00000      -1.00000      -1.00000      -1.00000        0.47600 
         335545           0.3007       0.2488       0.3485       0.0100       0.4095       0.2682       0.2998    7.90915e+00     41      0        0.000    9.90000e+01    2.92567e-03     28.928     26.481     25.599     25.387     25.151     25.582      1.106      0.133      0.053      0.080      0.122      0.363    -14.22591    -15.05633    -15.38571    -15.52449    -15.64142    -15.77002       0.04694       0.02758       0.09841      -1.00000      -1.00000      -1.00000        0.27337 
         141885           0.9988       0.9552       1.0276       0.8829       1.0954       0.9918       0.9930    5.77332e+00      4      0        0.000    9.90000e+01    5.97424e-01     30.021     27.437     25.567     24.507     23.545     23.043      1.575      0.327      0.056      0.040      0.034      0.064    -18.74259    -20.17361    -20.89692    -21.25335    -21.48233    -21.70756       0.09012       0.10532       0.77233       1.40420       1.73184       1.97111        1.00427 
         307721           0.9911       0.9859       0.9964       0.9745       1.0064       0.9911       0.9906    8.66233e+00      1      0        0.000    9.90000e+01    4.06850e+00     27.372     26.031     23.752     22.622     21.611     21.113      0.864      0.096      0.013      0.010      0.009      0.013    -20.57305    -22.07310    -22.87986    -23.30008    -23.57400    -23.83798       0.09012       0.10532       0.77233       1.40420       1.73184       1.97111        0.99756 
         310685            1.101       1.0528       1.1635       0.9989       1.2418       1.1349       1.1063    1.39483e+00     13      0        0.000    9.90000e+01    6.92830e-01     26.641     26.566     25.752     24.878     23.894     23.358      0.573      0.151      0.062      0.053      0.047      0.086    -18.92078    -20.24074    -21.00695    -21.41516    -21.70659    -21.98747       0.22880       0.05896       0.93529       1.56224       1.89480       2.12653        1.04872 
          84683           0.5117       0.1369       0.5807       0.0100       0.6901       0.3147       0.2179    2.87842e-01     82      0        0.000    9.90000e+01    9.32450e-03     98.957     26.398     25.652     25.299     25.303     24.959      0.919      0.128      0.059      0.080      0.144      0.363    -15.89907    -16.50836    -16.77989    -16.79911    -16.89664    -17.02317       0.65257       0.19786      -1.00000      -1.00000      -1.00000      -1.00000        0.20200 
         185011           0.4982       0.4762       0.5165       0.1698       0.5666       0.4854       0.5017    3.17628e+00     49      0        0.000    9.90000e+01    3.03683e-02     26.515     25.775     24.651     24.205     24.095     23.659      0.461      0.077      0.024      0.030      0.051      0.108    -16.67304    -17.50638    -18.06272    -18.20052    -18.33779    -18.48430       0.73927       0.21383       0.06841       0.63674       0.92939       1.17049        0.49055 
          36047            1.452       0.0691       1.8058       0.0100       2.0000       1.4368       1.5786    5.50784e-01     88      0        0.000    9.90000e+01    8.30878e-02     26.442     26.367     26.302     25.971     25.947     25.627      0.395      0.137      0.101      0.152      0.279      0.796    -18.36634    -18.88176    -19.12344    -19.18194    -19.25296    -19.33893       0.31968      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        0.68277 
          24585            0.367       0.2313       0.4090       0.0100       0.6279       0.3185       0.3689    2.73249e+00     41      0        0.000    9.90000e+01    2.60519e-03     29.163     27.423     26.254     25.944     25.859     26.234      1.317      0.262      0.104      0.129      0.219      0.519    -14.00438    -14.92592    -15.19126    -15.39853    -15.51546    -15.64406       0.30980       0.21161       0.04100      -1.00000      -1.00000      -1.00000        0.56220 
         355205           0.7028       0.0100       2.0000       0.0100       2.0000       0.7793       0.0937    2.17266e-01     74      0        0.000    9.90000e+01    6.04626e-03     28.830     27.768     27.356     26.690     26.570     26.680      1.435      0.511      0.294      0.447      0.796      1.399    -15.30087    -15.93725    -16.21872    -16.33378    -16.39647    -16.44717       0.11395      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        0.48872 
         340623           0.3615       0.1706       0.5038       0.0457       0.6378       0.3475       0.3378    6.55343e-02     23      0        0.000    9.90000e+01    6.88344e-03     98.957     27.074     25.736     25.275     24.928     24.826      1.688      0.223      0.063      0.082      0.121      0.314    -14.28082    -15.45868    -16.08864    -16.39653    -16.61699    -16.83705       0.30980       0.21161       0.04100      -1.00000      -1.00000      -1.00000        0.35165 
         134108           0.8239       0.7497       0.8916       0.5860       0.9768       0.8074       0.8099    1.84855e+00     56      0        0.000    9.90000e+01    4.87022e-02     27.369     26.486     26.013     25.075     24.788     24.675      0.812      0.166      0.073      0.067      0.094      0.238    -17.30577    -18.09562    -18.49571    -18.59434    -18.71061    -18.83724       0.43805       0.04150       0.43587       1.05640       1.40457       1.65741        0.86594 
          57423            1.111       0.0100       1.3585       0.0100       2.0000       1.0180       1.9109    2.20670e-01     80      0        0.000    9.90000e+01    2.59162e-02     98.957     27.841     27.144     26.868     26.171     26.302      1.464      0.421      0.224      0.267      0.335      0.779    -16.88677    -17.52099    -17.79675    -17.91332    -17.97841    -18.03342       0.24943      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        1.01884 
         203545           0.5213       0.4284       0.5373       0.3996       0.5656       0.5039       0.5212    6.42847e+01      1      0        0.000    9.90000e+01    2.36152e-02     31.549     26.477     25.960     25.273     25.043     24.639      0.645      0.145      0.071      0.074      0.125      0.315    -15.26138    -16.47404    -17.28749    -17.70771    -17.98163    -18.24560       0.60896       0.15112      -1.00000      -1.00000      -1.00000      -1.00000        0.70212 
         386349           0.1162       0.0222       0.3624       0.0100       0.9378       0.2168       0.1163    5.46514e+00     41      0        0.000    9.90000e+01    8.55777e-05     29.150     27.530     27.078     26.792     26.119     27.661      1.189      0.380      0.231      0.230      0.344      0.845    -10.30379    -11.18899    -11.65727    -11.68983    -11.80676    -11.93536      -1.00000      -1.00000       0.16229      -1.00000      -1.00000      -1.00000        0.88645 
          57895            1.142       0.9854       1.2931       0.0100       2.0000       1.5033       1.8867    1.73533e-01     80      0        0.000    9.90000e+01    5.19272e-02     27.617     27.092     26.533     26.197     25.533     25.414      1.009      0.255      0.129      0.155      0.192      0.469    -17.66056    -18.27554    -18.55131    -18.66788    -18.73297    -18.78798       0.31163      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        1.02962 
         184778           0.4551       0.4396       0.4904       0.3978       0.5090       0.4574       0.4578    1.05572e+00     56      0        0.000    9.90000e+01    4.54335e-02     25.368     24.819     23.793     23.470     23.309     23.087      0.172      0.032      0.013      0.017      0.027      0.057    -17.28220    -18.02340    -18.38843    -18.50470    -18.60334    -18.72996       0.66815       0.31233       0.10661       0.61262       0.91260       1.13737        0.48979 
         127018           0.6072       0.2877       0.6817       0.0492       0.8910       0.4824       0.5039    2.84629e+00     41      0        0.000    9.90000e+01    6.33192e-03     98.957     28.566     27.024     26.210     26.450     25.608      1.508      0.392      0.184      0.162      0.259      0.651    -15.01671    -16.03418    -16.28025    -16.36277    -16.47970    -16.60830       0.28304       0.06646      -1.00000      -1.00000      -1.00000      -1.00000        0.79204 
         265905           0.3304       0.2989       0.3454       0.2074       0.4766       0.3287       0.3293    5.79128e+00     21      0        0.000    9.90000e+01    2.47510e-02     25.881     25.245     23.969     23.518     23.266     23.200      0.366      0.045      0.014      0.017      0.026      0.065    -15.78032    -16.95330    -17.51544    -17.73160    -17.91523    -18.10121       0.15631       0.12657       0.06725       0.10484       0.46119       0.71581        0.44190 
         170170            0.015       0.0100       0.0411       0.0100       0.5527       0.1189       0.0143    5.96525e-01     60      0        0.000    9.90000e+01    4.96732e-06     26.477     25.891     25.518     25.473     25.272     25.085      0.397      0.085      0.051      0.086      0.144      0.442     -7.45548     -8.17763     -8.54521     -8.58021     -8.79061     -8.83740       1.35587       0.09392       0.04754       0.07338       0.03012      -1.00000        0.26115 
         378236           0.8337       0.8248       0.8445       0.7433       0.8616       0.8203       0.8298    3.25763e+00     58      0        0.000    9.90000e+01    5.52353e-01     24.623     24.130     23.367     22.502     22.181     22.043      0.096      0.019      0.010      0.010      0.012      0.024    -19.98642    -20.74088    -21.14018    -21.25319    -21.35260    -21.45367       0.46475       0.02944       0.48338       1.10618       1.45195       1.70359        0.76357 
         342603           0.3431       0.2640       0.3837       0.0100       0.5549       0.3216       0.3324    7.46114e-01     76      0        0.000    9.90000e+01    3.50820e-03     26.926     26.321     25.561     25.433     25.104     25.527      0.730      0.133      0.055      0.084      0.139      0.383    -14.79002    -15.41857    -15.75453    -15.73782    -15.83686    -15.96412       0.20752       0.15806       0.06498      -1.00000      -1.00000      -1.00000        0.36981 
