# Creation date: Thu Apr 17 19:05:09 2025
####################################### 
# PHOTOMETRIC REDSHIFT with OPTIONS   # 
# Config file            : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/config_file.para
# CAT_IN                 : /home/hallouin/Documents/thall_2025/lephare/simulation_catalogs/buzzard_base/Shuffle_Buzzard_training_file.dat
# CAT_OUT                : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/TRAINING_CAT_5000.out
# CAT_LINES              : 1 5000
# PARA_OUT               : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/output.para
# INP_TYPE               : M
# CAT_FMT[0:MEME 1:MMEE] : 1
# CAT_MAG                : AB
# ZPHOTLIB               : buzzard_mags 
# FIR_LIB                : 
# FIR_LMIN               : 7.000000
# FIR_CONT               : -1.000000
# FIR_SCALE              : -1.000000
# FIR_FREESCALE          : YES
# FIR_SUBSTELLAR         : NO
# ERR_SCALE              : 0.000000 
# ERR_FACTOR             : 1.500000 
# GLB_CONTEXT            : 0
# FORB_CONTEXT           : -1
# DZ_WIN                 : 1.000000
# MIN_THRES              : 0.020000
# MAG_ABS                : -24.000000 -5.000000
# MAG_ABS_AGN            : -30.000000 -10.000000
# MAG_REF                : 3
# NZ_PRIOR               : -1 -2
# Z_INTERP               : YES
# Z_METHOD               : BEST
# PROB_INTZ              : 0.000000 
# MABS_METHOD            : 1
# MABS_CONTEXT           : 33556478 
# MABS_REF               : 11 
# AUTO_ADAPT             : YES
# ADAPT_BAND             : 5
# ADAPT_LIM              : 1.500000 23.000000
# ADAPT_ZBIN             : 0.010000 6.000000
# ZFIX                   : NO
# SPEC_OUT               : save_spec
# CHI_OUT                : NO
# PDZ_OUT                : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/TRAINING_PDZ_5000
####################################### 
# Offsets from auto-adapt: 0.046692,-0.000184,-0.002211,0.003683,0.006042,-0.026768,
# Format: 
# IDENT 1 Z_BEST 2 Z_BEST68_LOW 3 Z_BEST68_HIGH 4 Z_BEST99_LOW 5 Z_BEST99_HIGH 6 Z_MED 7 Z_MODE 8 CHI_BEST 9 MOD_BEST 10 EXTLAW_BEST 11 EBV_BEST 12 PDZ_BEST 13 SCALE_BEST 14 MAG_OBS()15-20 ERR_MAG_OBS()21-26 MAG_ABS()27-32 EMAG_ABS()33-38 ZSPEC 39
# Format topcat: 
# IDENT  Z_BEST  Z_BEST68_LOW  Z_BEST68_HIGH  Z_BEST99_LOW  Z_BEST99_HIGH  Z_MED  Z_MODE  CHI_BEST  MOD_BEST  EXTLAW_BEST  EBV_BEST  PDZ_BEST  SCALE_BEST  MAG_OBS0  MAG_OBS1  MAG_OBS2  MAG_OBS3  MAG_OBS4  MAG_OBS5  ERR_MAG_OBS0  ERR_MAG_OBS1  ERR_MAG_OBS2  ERR_MAG_OBS3  ERR_MAG_OBS4  ERR_MAG_OBS5  MAG_ABS0  MAG_ABS1  MAG_ABS2  MAG_ABS3  MAG_ABS4  MAG_ABS5  EMAG_ABS0  EMAG_ABS1  EMAG_ABS2  EMAG_ABS3  EMAG_ABS4  EMAG_ABS5  ZSPEC  PDZ_FLAG
126637          0.7927          0.7322          0.8508          0.5901          0.9268          0.7821          0.7787          1.40992e+00          75          1          0.000          9.90000e+01          5.18651e-02          26.530          25.982          25.465          24.721          24.521          24.583          0.361          0.086          0.048          0.048          0.079          0.216          -17.63747          -18.28563          -18.41619          -18.52792          -18.59294          -18.64783          0.36386          0.07350          0.32668          0.94501          1.29690          1.55104          0.79155          0
320913          0.7241          0.0699          0.8969          0.0100          2.0000          0.7857          0.0684          1.16547e+00          97          1          0.000          9.90000e+01          2.82297e-03          26.804          27.194          27.062          26.706          26.666          27.534          0.745          0.231          0.194          0.311          0.466          0.922          -15.62905          -15.73874          -15.76251          -15.56653          -15.57892          -15.69564          0.18050          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          1.29741          11
360490          0.015          0.0100          0.7427          0.0100          2.0000          0.5480          0.0298          4.67664e-02          32          1          0.000          9.90000e+01          1.23858e-06          28.495          27.712          27.155          26.981          26.878          26.512          1.703          0.498          0.244          0.324          0.563          1.203          -5.42690          -6.41399          -6.91234          -7.07184          -7.21928          -7.37394          -1.00000          -1.00000          0.04754          -1.00000          -1.00000          -1.00000          0.56270          11
59956          1.069          1.0230          1.1036          0.9360          1.1810          1.0668          1.0732          7.54212e-01          2          1          0.000          9.90000e+01          4.97449e-01          98.953          28.327          26.192          25.179          24.129          23.504          2.251          0.549          0.094          0.068          0.055          0.095          -18.46087          -19.96030          -20.69781          -21.06594          -21.29907          -21.52759          0.13963          0.03421          0.85522          1.48217          1.81473          2.04646          1.05792          0
393063          1.289          0.7207          2.0000          0.0100          2.0000          1.1868          1.2532          8.48845e-03          27          1          0.000          9.90000e+01          1.79028e-01          98.953          27.825          27.444          26.838          26.167          25.518          1.934          0.589          0.288          0.303          0.363          0.788          -17.63409          -18.75391          -19.49504          -19.90188          -20.19965          -20.48653          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          0.98099          11
403291          1.301          1.2872          1.3173          1.2574          1.3458          1.3020          1.3005          6.79179e+01          99          1          0.000          9.90000e+01          5.01089e-01          22.412          22.430          22.530          22.584          22.493          22.546          0.015          0.009          0.008          0.010          0.014          0.040          -21.39632          -21.33660          -21.30066          -21.06508          -21.04649          -21.14723          0.01384          0.59208          1.46973          2.09668          2.42924          2.66097          1.23562          0
224815          1.056          0.7864          1.4822          0.0100          2.0000          1.2791          1.7412          1.54958e+00          84          1          0.000          9.90000e+01          2.13273e-02          27.161          26.982          27.162          26.699          25.926          26.278          0.838          0.264          0.188          0.249          0.346          0.773          -16.83583          -17.35152          -17.65203          -17.69221          -17.79938          -17.93720          0.11433          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          1.00428          15
375206          0.7327          0.5475          0.8809          0.0100          2.0000          0.7244          0.7080          5.53688e-01          53          1          0.000          9.90000e+01          1.14702e-02          27.449          27.947          27.123          26.192          26.153          25.972          1.931          0.471          0.183          0.161          0.258          0.603          -15.73058          -16.43114          -16.89810          -17.01221          -17.11427          -17.21877          0.21441          0.14956          -1.00000          -1.00000          -1.00000          -1.00000          0.70896          1
18942          0.5789          0.0100          0.7612          0.0100          2.0000          0.5089          0.2207          5.18602e-02          76          1          0.000          9.90000e+01          4.52394e-03          27.784          27.623          26.855          26.415          26.325          26.338          1.157          0.339          0.162          0.242          0.440          0.843          -15.09251          -15.69918          -16.00113          -16.01390          -16.11294          -16.24020          0.39766          0.02807          -1.00000          -1.00000          -1.00000          -1.00000          0.49322          11
265306          0.2055          0.0100          0.6108          0.0100          1.0846          0.2447          0.1935          5.67808e-02          63          1          0.000          9.90000e+01          7.07834e-04          27.554          26.792          26.210          25.932          25.893          25.649          1.170          0.229          0.085          0.129          0.227          0.577          -12.78876          -13.50137          -13.86376          -13.95975          -14.09735          -14.21927          0.48885          0.31295          0.01706          0.14997          -1.00000          -1.00000          0.43713          9
91987          0.458          0.2591          0.5542          0.0100          0.7126          0.3120          0.2423          6.27700e-01          88          1          0.000          9.90000e+01          5.25976e-03          26.342          26.504          25.865          25.679          25.586          25.210          0.516          0.128          0.068          0.117          0.182          0.531          -15.39179          -15.87331          -16.12701          -16.18342          -16.25654          -16.34250          0.66815          0.31233          -1.00000          0.61262          -1.00000          -1.00000          0.35681          1
85111          0.5092          0.0888          0.5732          0.0100          0.6553          0.3078          0.5280          7.46765e-02          51          1          0.000          9.90000e+01          1.67596e-02          27.001          26.366          25.387          24.953          24.733          24.544          1.095          0.120          0.045          0.058          0.101          0.249          -16.04362          -16.81882          -17.25226          -17.42071          -17.55110          -17.68481          0.69547          0.18891          0.05904          0.62948          0.92440          1.17138          0.20567          9
339815          0.4336          0.2415          0.5233          0.0100          0.6100          0.3654          0.4105          2.09377e-01          70          1          0.000          9.90000e+01          7.96401e-03          26.891          26.288          25.459          25.217          25.049          24.719          0.615          0.109          0.049          0.075          0.125          0.340          -15.54689          -16.16916          -16.51221          -16.63004          -16.71868          -16.82412          0.59167          0.35892          0.11329          0.57998          -1.00000          -1.00000          0.33079          8
361123          0.381          0.0204          0.5663          0.0100          2.0000          0.4345          0.3806          2.55998e-02          43          1          0.000          9.90000e+01          1.70499e-03          98.953          28.036          26.833          26.617          26.309          26.207          1.796          0.416          0.181          0.227          0.397          0.929          -13.55289          -14.45242          -14.85626          -14.93594          -15.06023          -15.19891          -1.00000          0.26348          -1.00000          -1.00000          -1.00000          -1.00000          0.59179          11
381920          0.5583          0.1260          0.7893          0.0100          2.0000          0.6362          0.5003          5.63714e-01          32          1          0.000          9.90000e+01          3.43736e-03          98.953          29.142          27.605          26.800          27.007          26.250          2.397          0.695          0.374          0.367          0.583          1.294          -14.03515          -15.02224          -15.51410          -15.68009          -15.82753          -15.98219          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          0.81349          11
226798          1.283          0.9303          1.4116          0.0100          2.0000          1.3947          1.7841          2.70985e-02          71          1          0.000          9.90000e+01          1.01250e-01          27.427          27.028          26.346          25.889          25.442          24.993          1.019          0.227          0.104          0.131          0.163          0.415          -18.35723          -18.97457          -19.26797          -19.38952          -19.46176          -19.52448          0.06843          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          1.03906          11
77019          0.914          0.6851          1.8935          0.0100          2.0000          1.1578          0.0732          1.27204e+00          91          1          0.000          9.90000e+01          1.22671e-02          27.544          26.893          26.938          26.466          26.117          26.273          0.772          0.218          0.159          0.215          0.330          0.566          -16.53666          -16.91829          -17.11157          -17.11725          -17.17231          -17.25276          0.36302          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          1.56763          11
100472          0.3277          0.1574          0.5276          0.0100          2.0000          0.3289          0.3296          1.42926e+00          60          1          0.000          9.90000e+01          1.08922e-03          28.212          27.692          26.819          26.617          26.079          27.152          1.589          0.381          0.167          0.249          0.418          0.973          -13.31815          -14.05387          -14.39803          -14.45922          -14.56668          -14.68988          -1.00000          0.09396          -1.00000          -1.00000          -1.00000          -1.00000          0.45647          9
309482          1.015          1.0057          1.0253          0.9915          1.0823          1.0243          1.0157          1.29025e+01          1          1          0.000          9.90000e+01          2.45248e+00          27.622          26.856          24.424          23.338          22.308          21.759          1.177          0.164          0.020          0.015          0.013          0.020          -20.01120          -21.51379          -22.32056          -22.74078          -23.01469          -23.27867          0.02182          0.08646          0.79297          1.42262          1.75247          1.98923          1.03168          0
62527          0.9378          0.7038          1.1019          0.0100          2.0000          1.0943          0.8978          3.42885e-01          56          1          0.000          9.90000e+01          2.87690e-02          27.816          27.552          27.058          26.202          25.709          25.505          1.125          0.318          0.166          0.193          0.206          0.439          -16.79270          -17.53059          -17.90844          -18.00707          -18.12334          -18.24997          0.30008          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          1.10130          11
215267          0.8736          0.8053          0.9491          0.6899          1.1938          0.8915          0.8803          1.82620e+00          13          1          0.000          9.90000e+01          1.30676e-01          26.842          27.478          26.544          25.422          24.658          24.535          0.918          0.268          0.106          0.087          0.092          0.203          -17.13304          -18.43556          -19.02124          -19.42945          -19.72088          -20.00176          0.48422          0.04973          0.61171          1.24287          1.57773          1.82453          0.86962          0
192074          0.5596          0.4640          0.6326          0.0100          0.7754          0.4610          0.5405          9.93319e-01          56          1          0.000          9.90000e+01          1.08059e-02          27.076          27.141          26.051          25.516          25.508          25.233          0.888          0.212          0.081          0.098          0.174          0.422          -15.72056          -16.50995          -16.84528          -16.94391          -17.06018          -17.18681          0.47891          0.06596          -1.00000          -1.00000          -1.00000          -1.00000          0.57839          1
232830          1.16          1.1464          1.1734          1.1212          1.1937          1.1638          1.1605          1.51367e+00          30          1          0.000          9.90000e+01          1.94153e+00          25.040          24.585          23.955          23.324          22.538          22.090          0.126          0.026          0.014          0.015          0.015          0.026          -20.67886          -21.68102          -22.25875          -22.53575          -22.75173          -22.97036          0.35260          0.20656          1.08421          1.71116          2.04372          2.27545          1.21092          4
202780          0.6867          0.6687          0.7061          0.6013          0.7438          0.6848          0.6873          2.04317e+00          41          1          0.000          9.90000e+01          5.34977e-02          26.989          26.521          25.305          24.401          24.267          24.174          0.733          0.138          0.042          0.036          0.059          0.151          -17.28015          -18.20841          -18.51550          -18.59802          -18.71494          -18.84355          0.05156          0.23720          0.12057          0.70897          1.06538          1.32000          0.69622          0
380769          0.7352          0.0481          1.0141          0.0100          2.0000          0.7160          0.0749          1.33949e+00          89          1          0.000          9.90000e+01          4.30816e-03          27.203          27.860          27.529          26.696          27.109          27.168          1.035          0.380          0.275          0.327          0.538          1.320          -15.25833          -15.72320          -15.94319          -15.97331          -16.04147          -16.13227          0.21441          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          0.77564          11
256906          0.273          0.1287          0.3771          0.0100          0.6338          0.2887          0.2954          4.90104e-01          43          1          0.000          9.90000e+01          2.22221e-03          27.900          26.537          25.700          25.410          25.127          25.328          0.966          0.147          0.056          0.086          0.133          0.387          -13.84967          -14.70650          -15.18208          -15.22360          -15.34789          -15.48657          0.13836          0.08222          0.08885          -1.00000          -1.00000          -1.00000          0.33278          0
88201          2          0.2450          2.0000          0.0100          2.0000          0.4301          0.3516          6.96987e-01          44          1          0.000          9.90000e+01          7.05168e-01          27.945          27.396          26.482          26.308          25.740          25.541          1.276          0.249          0.113          0.167          0.268          0.673          -20.09557          -20.97607          -21.39693          -21.47806          -21.59998          -21.73547          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          0.29724          9
109165          0.3367          0.0100          0.8925          0.0100          2.0000          0.4537          0.1798          6.41373e-01          82          1          0.000          9.90000e+01          7.92712e-04          27.177          27.852          27.152          26.877          26.683          27.353          1.720          0.505          0.246          0.328          0.569          1.200          -13.22778          -13.77954          -14.10362          -14.12283          -14.22037          -14.34689          -1.00000          0.12657          -1.00000          -1.00000          -1.00000          -1.00000          0.55916          11
185612          0.4614          0.4318          0.4849          0.3848          0.5182          0.4589          0.4643          2.22094e-01          53          1          0.000          9.90000e+01          3.10920e-02          26.090          25.317          24.248          23.914          23.762          23.519          0.291          0.047          0.018          0.023          0.038          0.091          -16.83391          -17.61218          -18.00623          -18.08424          -18.22240          -18.32690          0.70849          0.28835          0.09714          0.62975          0.92781          1.15291          0.47790          0
322947          0.5953          0.4347          0.7161          0.0100          2.0000          0.5930          0.5828          5.17681e+00          15          1          0.000          9.90000e+01          1.10568e-02          30.542          27.648          27.236          26.204          26.072          24.834          1.879          0.426          0.225          0.206          0.271          0.378          -14.66340          -15.99090          -16.61008          -16.91468          -17.12312          -17.33145          0.32122          0.04472          -1.00000          -1.00000          -1.00000          -1.00000          1.40137          11
3390          0.2166          0.1949          0.2293          0.1238          0.2499          0.2042          0.2166          4.26352e+00          90          1          0.000          9.90000e+01          2.59984e-03          25.413          25.061          24.643          24.463          24.571          24.537          0.200          0.038          0.024          0.037          0.072          0.208          -14.77030          -15.25197          -15.45474          -15.36875          -15.46647          -15.61430          0.43620          0.28237          0.02115          0.17255          0.18386          0.43849          0.22041          4
229789          1.121          0.8193          1.2406          0.4594          1.7238          1.0054          0.9593          1.97534e+00          10          1          0.000          9.90000e+01          2.09630e-01          28.915          28.986          26.945          26.082          25.300          24.576          2.296          0.649          0.216          0.165          0.143          0.255          -17.77001          -19.08547          -19.77978          -20.11642          -20.33217          -20.54558          0.26920          0.10532          0.98297          1.60992          1.94248          2.17421          1.12530          9
143454          0.9959          0.9648          1.0353          0.9128          1.1628          1.0040          0.9962          5.10841e-01          9          1          0.000          9.90000e+01          6.52344e-01          27.383          27.027          25.511          24.423          23.497          23.005          1.068          0.222          0.050          0.037          0.032          0.058          -18.81271          -20.20363          -20.95100          -21.33299          -21.58253          -21.82611          0.09012          0.10532          0.77233          1.40420          1.73184          1.97111          1.04492          0
69652          1.307          1.2903          1.3262          1.2600          1.3558          1.3056          1.3046          4.83715e+00          4          1          0.000          9.90000e+01          3.56443e+00          28.812          27.047          25.464          23.915          23.217          22.314          1.264          0.204          0.050          0.024          0.025          0.031          -20.67444          -22.10603          -22.82934          -23.18577          -23.41475          -23.63998          0.01384          0.59208          1.46973          2.09668          2.42924          2.66097          1.30555          0
21216          0.4053          0.3473          0.4580          0.2374          0.6389          0.4239          0.4080          6.35022e+00          4          1          0.000          9.90000e+01          2.79313e-03          32.390          28.514          26.997          26.575          26.735          26.326          2.021          0.499          0.196          0.270          0.465          0.900          -12.92710          -14.62757          -15.05290          -15.40933          -15.63831          -15.86354          -1.00000          0.32517          -1.00000          -1.00000          -1.00000          -1.00000          0.51722          0
185709          0.4303          0.4059          0.4818          0.2193          0.5447          0.4230          0.4288          6.82894e-01          82          1          0.000          9.90000e+01          1.26292e-02          25.690          25.536          24.799          24.586          24.494          24.136          0.306          0.062          0.028          0.042          0.075          0.191          -16.25444          -16.79939          -17.09513          -17.11435          -17.30410          -17.43062          0.59167          0.35892          0.11329          0.57998          0.88063          1.10468          0.47093          0
80810          0.7314          0.4846          0.9435          0.0100          2.0000          0.7930          0.7087          4.75520e-01          46          1          0.000          9.90000e+01          9.52801e-03          98.953          28.336          27.479          26.381          26.391          26.009          2.089          0.493          0.249          0.269          0.330          0.714          -15.39742          -16.29518          -16.71166          -16.80355          -16.92760          -17.06401          0.21441          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          1.80651          3
171416          0.3019          0.2676          0.3471          0.0100          0.5084          0.3179          0.3033          8.22214e-01          60          1          0.000          9.90000e+01          4.15239e-03          26.757          25.935          25.179          25.010          24.626          24.778          0.506          0.087          0.038          0.057          0.089          0.248          -14.78328          -15.48880          -15.92482          -15.91169          -16.01915          -16.14235          0.04694          0.02758          0.09841          0.03409          0.39050          0.64513          0.30439          0
29590          0.5621          0.0100          0.8499          0.0100          2.0000          0.5258          0.1946          3.85548e-02          82          1          0.000          9.90000e+01          3.60812e-03          98.953          27.654          26.993          26.571          26.591          26.276          1.569          0.410          0.196          0.238          0.416          0.958          -14.87012          -15.46861          -15.74903          -15.76825          -15.86578          -15.99231          0.43756          0.04785          -1.00000          -1.00000          -1.00000          -1.00000          0.61874          11
116559          0.7402          0.6490          0.8715          0.0100          1.1407          0.7116          0.7273          1.79639e+00          76          1          0.000          9.90000e+01          1.26136e-02          27.183          27.088          26.671          25.935          25.744          26.327          1.441          0.313          0.133          0.145          0.242          0.565          -16.19025          -16.86379          -17.11444          -17.12721          -17.22625          -17.35351          0.24415          0.13178          -1.00000          -1.00000          -1.00000          -1.00000          0.62888          1
185593          0.4535          0.4487          0.4577          0.4253          0.4641          0.4548          0.4515          2.05136e+00          10          1          0.000          9.90000e+01          2.54027e-01          25.893          24.302          22.763          22.044          21.692          21.470          0.308          0.022          0.009          0.009          0.010          0.016          -17.95799          -19.28709          -19.98257          -20.31743          -20.53496          -20.74838          0.66815          0.31233          0.10661          0.61262          0.91260          1.13737          0.48600          4
41023          0.06171          0.0100          0.1699          0.0100          2.0000          1.2470          1.2120          2.23486e+00          100          1          0.000          9.90000e+01          2.29436e-05          26.016          26.443          26.682          26.662          26.460          27.432          0.399          0.146          0.135          0.270          0.509          1.603          -10.63323          -10.67065          -10.54470          -10.37289          -10.31425          -10.34650          1.12441          0.32538          0.11404          -1.00000          -1.00000          -1.00000          0.71457          11
361753          0.6214          0.0100          2.0000          0.0100          2.0000          0.8405          0.0610          2.09737e-02          94          1          0.000          9.90000e+01          3.29264e-03          27.824          27.573          27.175          26.881          26.755          99.027          1.307          0.371          0.204          0.287          0.517          1.181          -15.06489          -15.42190          -15.62992          -15.68585          -15.73857          -15.80292          0.20850          0.10430          -1.00000          -1.00000          -1.00000          -1.00000          0.58110          11
118049          0.8667          0.5496          1.0927          0.0100          2.0000          1.0092          0.7781          2.85693e-01          60          1          0.000          9.90000e+01          1.35878e-02          98.953          27.776          27.485          26.566          26.346          26.166          1.976          0.489          0.244          0.277          0.472          1.048          -16.09626          -16.78038          -17.13812          -17.19930          -17.30677          -17.42996          0.51903          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          0.66385          11
212293          0.8254          0.8050          0.8474          0.7845          0.9520          0.8281          0.8239          1.29401e-01          9          1          0.000          9.90000e+01          3.96748e-01          27.732          26.717          25.140          23.967          23.225          22.931          1.402          0.211          0.037          0.024          0.025          0.053          -18.26005          -19.64317          -20.39730          -20.77929          -21.02884          -21.27242          0.43805          0.04150          0.43587          1.05640          1.40457          1.65741          0.82344          0
117322          0.6475          0.6397          0.6539          0.6297          0.6657          0.6478          0.6488          2.32035e+00          66          1          0.000          9.90000e+01          2.46448e-01          24.646          23.911          23.128          22.531          22.377          22.209          0.093          0.016          0.010          0.010          0.013          0.029          -19.21302          -19.89559          -20.26625          -20.38252          -20.47184          -20.55919          0.13172          0.13990          0.08023          0.65117          1.00729          1.26191          0.64535          0
401667          1.938          0.9995          2.0000          0.0100          2.0000          1.2356          1.1533          4.38275e-01          25          1          0.000          9.90000e+01          1.15705e+00          27.261          27.884          27.082          26.726          25.842          25.470          1.653          0.453          0.211          0.237          0.244          0.476          -19.98272          -21.12544          -21.71846          -21.97527          -22.16295          -22.35360          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          1.16173          11
176558          0.4959          0.0100          0.6612          0.0100          2.0000          0.3744          0.2416          1.37318e-01          86          1          0.000          9.90000e+01          4.21019e-03          27.371          27.065          26.428          26.172          25.997          25.641          1.039          0.250          0.113          0.176          0.281          0.741          -15.06988          -15.56330          -15.86140          -15.93451          -16.02483          -16.13337          0.73927          0.21383          -1.00000          -1.00000          -1.00000          -1.00000          0.37713          11
353719          0.4366          0.2558          0.5223          0.0100          0.6443          0.3828          0.4276          2.05595e-01          56          1          0.000          9.90000e+01          5.84057e-03          27.210          26.947          25.882          25.601          25.419          25.094          1.114          0.205          0.069          0.095          0.162          0.366          -15.01341          -15.78708          -16.18415          -16.28278          -16.39217          -16.51880          0.59167          0.35892          0.11329          0.57998          -1.00000          -1.00000          0.47793          5
182098          2          0.0100          2.0000          0.0100          2.0000          0.8697          0.2700          1.91102e-01          43          1          0.000          9.90000e+01          3.96075e-01          27.604          27.784          27.107          26.957          26.498          25.954          1.749          0.449          0.199          0.309          0.528          1.206          -19.46803          -20.34908          -20.77140          -20.85108          -20.97537          -21.11405          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          0.43830          11
318820          1.138          1.0483          1.2183          0.9315          1.3376          1.1623          1.1437          9.96928e-01          79          1          0.000          9.90000e+01          1.36365e-01          25.806          25.684          25.410          25.118          24.542          24.503          0.255          0.066          0.046          0.066          0.084          0.181          -18.71457          -19.15104          -19.46637          -19.54408          -19.64744          -19.76800          0.29056          0.13142          1.00907          1.63602          1.96858          2.20031          1.25410          5
90131          0.288          0.2544          0.3372          0.2326          0.4541          0.2979          0.2770          8.44050e-01          62          1          0.000          9.90000e+01          8.75790e-03          25.751          25.035          24.305          24.087          23.859          23.963          0.231          0.039          0.018          0.027          0.045          0.127          -15.53021          -16.24668          -16.60442          -16.60982          -16.71441          -16.82255          0.09170          0.04681          0.09869          0.01305          0.34570          0.60032          0.34920          8
76619          1.511          0.9381          1.6458          0.6771          2.0000          1.4151          1.4219          2.71916e-01          48          1          0.000          9.90000e+01          4.81702e-01          25.851          25.742          25.606          25.283          25.015          24.671          0.250          0.069          0.055          0.083          0.131          0.251          -19.37521          -20.20016          -20.70744          -20.95444          -21.13588          -21.32441          0.20042          1.24937          2.12702          2.75397          3.08653          3.31826          1.53991          9
20229          0.1721          0.0664          0.5452          0.0100          0.6596          0.2973          0.2051          8.00921e-02          5          1          0.000          9.90000e+01          1.12764e-03          28.130          26.837          25.750          25.292          25.023          24.760          0.985          0.176          0.059          0.079          0.140          0.284          -11.92420          -13.32669          -14.05531          -14.42461          -14.72709          -14.95530          0.64604          0.40472          0.04976          0.06126          0.10230          0.35692          0.51479          9
139602          0.9493          0.9193          0.9774          0.7074          1.0224          0.8957          0.9408          2.32458e+00          41          1          0.000          9.90000e+01          1.41960e-01          27.539          26.514          25.644          24.663          24.057          24.009          0.700          0.157          0.058          0.044          0.051          0.127          -18.35237          -19.12246          -19.54077          -19.62329          -19.74022          -19.86882          0.26287          0.15810          0.71955          1.35472          1.67906          1.92389          0.98064          4
92210          0.5185          0.3832          0.5911          0.0100          2.0000          1.6247          1.8398          2.16449e+00          99          1          0.000          9.90000e+01          2.38260e-03          26.066          26.416          26.147          26.356          26.630          26.089          0.372          0.119          0.092          0.202          0.324          1.077          -15.70731          -15.56376          -15.63749          -15.40190          -15.38332          -15.48405          0.65257          0.19786          -1.00000          -1.00000          -1.00000          -1.00000          0.36459          9
64048          1.135          1.0852          1.1930          0.9969          1.2806          1.5255          1.1454          2.04467e+00          1          1          0.000          9.90000e+01          7.59046e-01          29.465          28.034          26.527          25.200          24.149          23.427          2.792          0.749          0.122          0.073          0.062          0.087          -18.72714          -20.31369          -21.12046          -21.54068          -21.81460          -22.07857          0.29056          0.13142          1.00907          1.63602          1.96858          2.20031          1.14695          5
191013          0.5496          0.5289          0.5707          0.2093          0.6042          0.5131          0.5497          1.96675e+00          41          1          0.000          9.90000e+01          2.79199e-02          27.635          26.459          25.046          24.482          24.369          24.192          0.854          0.127          0.033          0.037          0.066          0.168          -16.59588          -17.48874          -17.83285          -17.91537          -18.03229          -18.16090          0.52202          0.09038          0.05737          0.59844          0.91915          1.17378          0.57500          0
252507          0.2736          0.0100          0.3809          0.0100          0.6909          0.1779          0.0265          9.92217e-01          87          1          0.000          9.90000e+01          1.56527e-03          27.106          26.322          25.877          25.756          25.450          25.826          0.652          0.117          0.066          0.102          0.188          0.504          -14.11027          -14.55990          -14.78875          -14.87219          -14.93410          -15.00153          0.13836          0.08222          0.08885          -1.00000          -1.00000          -1.00000          0.23111          9
275368          0.2151          0.0100          1.0735          0.0100          2.0000          0.5965          0.2288          3.69424e-02          16          1          0.000          9.90000e+01          3.57777e-04          29.876          99.000          27.475          26.988          26.795          26.789          3.544          0.984          0.314          0.323          0.509          1.059          -11.04431          -12.26098          -12.89713          -13.19305          -13.39352          -13.59433          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          -1.00000          0.56934          11
116299          0.6014          0.5378          0.6421          0.0100          0.7545          0.5552          0.5889          8.81278e-02          60          1          0.000          9.90000e+01          1.88690e-02          26.948          26.563          25.630          25.070          24.978          24.777          0.635          0.133          0.058          0.066          0.114          0.285          -16.41748          -17.14625          -17.52247          -17.58366          -17.69112          -17.81432          0.28304          0.06646          0.07340          0.60824          0.95867          1.21329          0.63363          5
181503          0.3658          0.2887          0.4153          0.2011          0.5220          0.3381          0.2999          2.47863e+00          15          1          0.000          9.90000e+01          1.74713e-02          28.310          26.241          24.788          24.267          23.951          23.951          1.117          0.114          0.028          0.032          0.048          0.120          -15.18606          -16.45038          -17.10141          -17.25810          -17.46655          -17.67487          0.30980          0.21161          0.04100          0.22637          0.56578          0.82040          0.43144          8
282423          0.5477          0.0100          0.7556          0.0100          2.0000          0.4767          0.2139          2.50826e-01          76          1          0.000          9.90000e+01          2.96049e-03          28.490          27.912          27.122          26.677          26.802          26.524          1.505          0.464          0.228          0.251          0.432          1.013          -14.63635          -15.29781          -15.54074          -15.55351          -15.65255          -15.77982          0.52202          0.09038          -1.00000          -1.00000          -1.00000          -1.00000          0.67139          11
25212          0.587          0.5659          0.6098          0.5161          0.6856          0.6108          0.6333          9.41827e-01          45          1          0.000          9.90000e+01          5.91732e-02          26.178          25.647          24.707          24.073          23.817          23.692          0.366          0.065          0.025          0.027          0.043          0.102          -17.23361          -18.08438          -18.50695          -18.72029          -18.86399          -19.00829          0.35890          0.02670          0.06909          0.59380          0.93854          1.19317          0.56205          0
