objectId,coord_ra,coord_dec,ebv,u_psfMag,u_psfMagErr,g_psfMag,g_psfMagErr,r_psfMag,r_psfMagErr,i_psfMag,i_psfMagErr,z_psfMag,z_psfMagErr,y_psfMag,y_psfMagErr,u_psfMag0,g_psfMag0,r_psfMag0,i_psfMag0,ug,gr,gi,ri,gi_sdss,gr_sdss,u_sdss,log_teff,feh
609788117972429619,53.40902033086216,-28.602969049519576,0.006945610046386719,21.671600341796875,0.05539049953222275,19.418899536132812,0.0014395799953490496,18.21540069580078,0.0010576699860394,16.987300872802734,0.0007156489882618189,16.460800170898438,0.0008167150081135333,16.208099365234375,0.0013073700247332454,21.638558561945406,19.393474669063973,18.19663804840958,16.97303695187847,2.245083892881432,1.1968366206543948,2.4204377171855036,1.2236010965311088,2.582766168802561,1.3336696686503047,21.80592120104056,,
609788117972419393,53.33728818754922,-28.593565726087625,0.006769789848476648,,,22.56060028076172,0.011091800406575203,21.309099197387695,0.005349710118025541,20.325300216674805,0.0041700201109051704,19.91200065612793,0.004820140078663826,19.72209930419922,0.017026200890541077,,22.535819015209526,21.29081150501925,20.3113973706429,,1.245007510190277,2.2244216445666254,0.9794141343763485,2.3740090514634558,1.387428381372349,,,
609788117972419066,53.44901485095999,-28.619693527256086,0.007341380231082439,,,22.860599517822266,0.030834399163722992,21.717300415039062,0.017161399126052856,20.308900833129883,0.0071956501342356205,19.697200775146484,0.007732859812676907,19.4552001953125,0.025251099839806557,,22.8337259076958,21.697468646811274,20.29382413484251,,1.136257260884527,2.539901772853291,1.4036445119687642,2.7099953880887546,1.266063103147132,,,
609788049252947311,53.47359413068404,-28.619124917252854,0.0073957000859081745,,,22.22610092163086,0.03222820162773132,20.589799880981445,0.00955289974808693,19.751800537109375,0.004629109986126423,19.397600173950195,0.006796699948608875,19.33679962158203,0.022805700078606606,,22.199028470066576,20.569821374846455,19.73661228431366,,1.6292070952201207,2.4624161857529145,0.8332090905327938,2.627473237826854,1.8161951182656548,,,
609788049252947370,53.45530349187058,-28.613227862997483,0.007325060199946165,,,20.835500717163086,0.006058370228856802,19.576499938964844,0.0028841900639235973,18.958999633789062,0.002593690063804388,18.666099548339844,0.00336519000120461,18.50659942626953,0.01144460029900074,,20.808686847594963,19.556712257143804,18.943956451295414,,1.2519745904511588,1.8647303962995494,0.6127558058483906,1.9909378720590198,1.3952036429434933,,,
609788117972419153,53.38009352171099,-28.61281911718571,0.006824150215834379,24.456499099731445,0.6562219858169556,21.878799438476562,0.008509020321071148,20.479299545288086,0.004012169782072306,18.679500579833984,0.0021716500632464886,17.888399124145508,0.0023264300543814898,17.487899780273438,0.0038057900965213776,24.424035130749733,21.85381918318774,20.46086500557319,18.665486096094774,2.5702159475619943,1.3929541776145484,3.188333087092964,1.7953789094784156,3.4005747377540065,1.5525368622178362,24.715299654105745,,
611254660325442548,52.407997082811164,-28.08548856501199,0.007247809786349535,,,20.986600875854492,0.013508900068700314,19.90880012512207,0.003438889980316162,19.438600540161133,0.005802169907838106,19.226699829101562,0.008267439901828766,,,,20.960069786558165,19.88922112508153,19.423716003745156,,1.070848661476635,1.5363537828130092,0.4655051213363741,1.6412167786958545,1.1930671062079248,,,
611254660325441693,52.417754565034436,-28.1822544031232,0.007170400116592646,,,20.180700302124023,0.007268640212714672,18.872600555419922,0.003460630076006055,18.00480079650879,0.0016740000573918223,17.634300231933594,0.002859479980543256,,,,20.154452576067246,18.853230667369345,17.99007523322848,,1.3012219086979009,2.1643773428387654,0.8631554341408645,2.310061870123285,1.4501636501068573,,,
611254660325448825,52.43486553126905,-28.11419868094356,0.007182059809565544,,,16.204200744628906,0.0007630179752595723,15.738100051879883,0.000435266993008554,15.578700065612793,0.0007160410168580711,15.51039981842041,0.0006222749943844974,,,,16.177910337491287,15.71869866671005,15.563950557288425,,0.4592116707812366,0.6139597802028618,0.1547481094216252,0.6588671659160478,0.51048022459186,,,
611254660325448963,52.43812310165791,-28.10653147282582,0.007191599812358618,,,19.279800415039062,0.004112869966775179,19.022300720214844,0.0019924601074308157,18.926000595092773,0.004048250149935484,18.924999237060547,0.004472550004720688,,,,19.25347508608734,19.00287356398857,18.9112314948471,,0.25060152209877273,0.3422435912402406,0.09164206914146789,0.36948942467085627,0.2776712986622304,,,
